exit_sd,long_label,short_label,n_trades,avg_gross,avg_net,avg_hold_cal,win_rate,total_EV
0.5,CEY,UKX,36,-0.009508279394775727,-0.02649732049066614,142.25,0.4722222222222222,-0.9539035376639811
0.5,CFR,CBK,36,-0.0017839188063813608,-0.014949520024037374,107.36111111111111,0.6388888888888888,-0.5381827208653455
0.5,CFR,CEI,24,-0.009877351134998517,-0.025204291774267928,127.08333333333333,0.5,-0.6049030025824302
0.5,CFR,CEY,31,-0.009458423174969994,-0.027586660028703976,152.6451612903226,0.5161290322580645,-0.8551864608898232
0.5,CFR,CIL,50,0.02375941031395761,0.013178040450943918,83.78,0.74,0.6589020225471959
0.5,CFR,CMD,33,0.003402866355878453,-0.012080985864960068,128.5151515151515,0.48484848484848486,-0.39867253354368226
0.5,CFR,COI,35,-0.004072963660182591,-0.017894098689536796,113.34285714285714,0.5714285714285714,-0.6262934541337879
0.5,CFR,CPH,44,0.010640029466623013,-0.0012979530987568119,96.1590909090909,0.7045454545454546,-0.05710993634529972
0.5,CFR,CRM,42,0.03228775985715967,0.020912547854550406,91.02380952380952,0.7142857142857143,0.8783270098911171
0.5,CFR,CTB,45,0.009686983960258626,-0.0022408699210199135,96.06666666666666,0.7111111111111111,-0.1008391464458961
0.5,CFR,CTN,43,0.014043108857098627,0.001643427429892512,100.37209302325581,0.6046511627906976,0.07066737948537802
0.5,CFR,UKX,33,-0.005021027396402557,-0.02093991490159143,132.4848484848485,0.5454545454545454,-0.6910171917525172
0.5,CIL,CBK,53,0.022635850462637122,0.013581159327977009,69.84905660377359,0.7924528301886793,0.7198014443827815
0.5,CIL,CEI,47,0.035036032864191886,0.028531981567193932,46.57446808510638,0.9148936170212766,1.3410031336581147
0.5,CIL,CEY,47,0.01615844846888672,0.004806830864689696,90.80851063829788,0.7021276595744681,0.22592105064041573
0.5,CIL,CFR,46,0.020732850986751608,0.009086275644285846,93.5,0.6739130434782609,0.41796867963714895
0.5,CIL,CMD,49,0.020065137857371167,0.009180094524969713,86.55102040816327,0.7551020408163265,0.44982463172351594
0.5,CIL,COI,51,0.026342523454899264,0.016770619076709636,74.56862745098039,0.8823529411764706,0.8553015729121914
0.5,CIL,CPH,37,-0.009754030000625231,-0.026650512784779246,141.40540540540542,0.4864864864864865,-0.9860689730368322
0.5,CIL,CRM,38,0.015309651927248185,0.002281677882547393,106.10526315789474,0.6842105263157895,0.08670375953680093
0.5,CIL,CTB,54,0.02275750008000328,0.01264314188619303,79.51851851851852,0.8148148148148148,0.6827296618544236
0.5,CIL,CTN,52,0.020650226233621356,0.008643271544474885,96.78846153846153,0.7307692307692307,0.449450120312694
0.5,CIL,UKX,52,0.02363227460910985,0.014065783565906485,74.51923076923077,0.8461538461538461,0.7314207454271372
0.5,CMD,CBK,30,-0.015000106339873025,-0.034420197664073934,164.43333333333334,0.43333333333333335,-1.0326059299222181
0.5,CMD,CEI,29,0.004111897049179147,-0.009996652785492558,115.96551724137932,0.5862068965517241,-0.2899029307792842
0.5,CMD,CEY,39,0.0013632901484903872,-0.013395332963557384,121.8974358974359,0.6923076923076923,-0.522417985578738
0.5,CMD,CFR,34,0.006402648708273367,-0.009324506811468777,130.73529411764707,0.5588235294117647,-0.31703323158993846
0.5,CMD,CIL,46,0.018538117567490204,0.006472245024309735,97.32608695652173,0.717391304347826,0.2977232711182478
0.5,CMD,COI,35,-0.00023504224868274462,-0.015274181191931278,124.45714285714286,0.5142857142857142,-0.5345963417175947
0.5,CMD,CPH,33,-0.007415717592914156,-0.02456333071039029,143.6969696969697,0.6666666666666666,-0.8105899134428796
0.5,CMD,CRM,35,0.00972801401945937,-0.004315430207546504,115.37142857142857,0.6285714285714286,-0.15104005726412764
0.5,CMD,CTB,34,-0.005191151461003309,-0.020982771122566565,131.3235294117647,0.5588235294117647,-0.7134142181672632
0.5,CMD,CTN,39,0.0002204315411395599,-0.014347113242843582,120.15384615384616,0.6410256410256411,-0.5595374164708997
0.5,CMD,UKX,34,0.0012245707113850196,-0.014818459103280572,133.61764705882354,0.5588235294117647,-0.5038276095115395
0.5,COI,CBK,44,0.015460634379492477,0.0031739594106257253,99.3409090909091,0.7727272727272727,0.13965421406753192
0.5,COI,CEI,26,0.015195500032954924,0.001542602245810561,111.8076923076923,0.6923076923076923,0.04010765839107459
0.5,COI,CEY,43,0.008542615785763485,-0.003783156753261685,99.69767441860465,0.6744186046511628,-0.16267574039025245
0.5,COI,CFR,35,-0.0007829513206711349,-0.014319154843176026,110.74285714285715,0.6,-0.5011704195111609
0.5,COI,CIL,45,0.019392081574106292,0.009288276399068245,79.42222222222222,0.8222222222222222,0.41797243795807104
0.5,COI,CMD,35,0.009471883591720283,-0.0046999363691407735,116.54285714285714,0.6285714285714286,-0.16449777291992707
0.5,COI,CPH,38,-0.0018693776149649598,-0.01697954344048767,125.10526315789474,0.6052631578947368,-0.6452226507385315
0.5,COI,CRM,36,0.005274053318080728,-0.008515596605815773,113.05555555555556,0.6944444444444444,-0.3065614778093678
0.5,COI,CTB,47,0.00912279160139624,-0.0025319446271085694,93.57446808510639,0.7446808510638298,-0.11900139747410277
0.5,COI,CTN,45,0.008844701861269986,-0.0026131367993084,91.77777777777777,0.7333333333333333,-0.11759115596887801
